datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
8/31/2021 11:00:00 AM,8/31/2021 7:00:00 AM,Gas,39324.3,0.38,False
8/31/2021 11:00:00 AM,8/31/2021 7:00:00 AM,Hydro,708.8,0.01,True
8/31/2021 11:00:00 AM,8/31/2021 7:00:00 AM,Multiple Fuels,437.4,0.00,False
8/31/2021 11:00:00 AM,8/31/2021 7:00:00 AM,Nuclear,32620.2,0.32,False
8/31/2021 11:00:00 AM,8/31/2021 7:00:00 AM,Oil,69.2,0.00,False
8/31/2021 11:00:00 AM,8/31/2021 7:00:00 AM,Other,50.0,0.00,False
8/31/2021 11:00:00 AM,8/31/2021 7:00:00 AM,Other Renewables,734.5,0.01,True
8/31/2021 11:00:00 AM,8/31/2021 7:00:00 AM,Solar,221.7,0.00,True
8/31/2021 11:00:00 AM,8/31/2021 7:00:00 AM,Storage,0.0,0.00,False
8/31/2021 11:00:00 AM,8/31/2021 7:00:00 AM,Wind,685.4,0.01,True
8/31/2021 10:00:00 AM,8/31/2021 6:00:00 AM,Coal,25706.8,0.26,False
8/31/2021 10:00:00 AM,8/31/2021 6:00:00 AM,Gas,38069.5,0.38,False
8/31/2021 10:00:00 AM,8/31/2021 6:00:00 AM,Hydro,713.0,0.01,True
8/31/2021 10:00:00 AM,8/31/2021 6:00:00 AM,Multiple Fuels,458.1,0.00,False
8/31/2021 10:00:00 AM,8/31/2021 6:00:00 AM,Nuclear,32608.2,0.33,False
8/31/2021 10:00:00 AM,8/31/2021 6:00:00 AM,Oil,66.2,0.00,False
8/31/2021 10:00:00 AM,8/31/2021 6:00:00 AM,Other,46.1,0.00,False
8/31/2021 10:00:00 AM,8/31/2021 6:00:00 AM,Other Renewables,714.2,0.01,True
8/31/2021 10:00:00 AM,8/31/2021 6:00:00 AM,Solar,10.1,0.00,True
8/31/2021 10:00:00 AM,8/31/2021 6:00:00 AM,Storage,0.0,0.00,False
8/31/2021 10:00:00 AM,8/31/2021 6:00:00 AM,Wind,632.6,0.01,True
8/31/2021 9:00:00 AM,8/31/2021 5:00:00 AM,Coal,23533.3,0.25,False
8/31/2021 9:00:00 AM,8/31/2021 5:00:00 AM,Gas,34474.3,0.37,False
8/31/2021 9:00:00 AM,8/31/2021 5:00:00 AM,Hydro,684.2,0.01,True
8/31/2021 9:00:00 AM,8/31/2021 5:00:00 AM,Multiple Fuels,241.1,0.00,False
8/31/2021 9:00:00 AM,8/31/2021 5:00:00 AM,Nuclear,32586.0,0.35,False
8/31/2021 9:00:00 AM,8/31/2021 5:00:00 AM,Oil,63.1,0.00,False
8/31/2021 9:00:00 AM,8/31/2021 5:00:00 AM,Other,44.5,0.00,False
8/31/2021 9:00:00 AM,8/31/2021 5:00:00 AM,Other Renewables,720.0,0.01,True
8/31/2021 9:00:00 AM,8/31/2021 5:00:00 AM,Solar,10.1,0.00,True
8/31/2021 9:00:00 AM,8/31/2021 5:00:00 AM,Storage,0.0,0.00,False
8/31/2021 9:00:00 AM,8/31/2021 5:00:00 AM,Wind,701.9,0.01,True
8/31/2021 8:00:00 AM,8/31/2021 4:00:00 AM,Coal,23139.1,0.26,False
8/31/2021 8:00:00 AM,8/31/2021 4:00:00 AM,Gas,31904.8,0.35,False
8/31/2021 8:00:00 AM,8/31/2021 4:00:00 AM,Hydro,645.5,0.01,True
8/31/2021 8:00:00 AM,8/31/2021 4:00:00 AM,Multiple Fuels,132.1,0.00,False
8/31/2021 8:00:00 AM,8/31/2021 4:00:00 AM,Nuclear,32594.2,0.36,False
8/31/2021 8:00:00 AM,8/31/2021 4:00:00 AM,Oil,61.0,0.00,False
8/31/2021 8:00:00 AM,8/31/2021 4:00:00 AM,Other,49.6,0.00,False
8/31/2021 8:00:00 AM,8/31/2021 4:00:00 AM,Other Renewables,713.7,0.01,True
8/31/2021 8:00:00 AM,8/31/2021 4:00:00 AM,Solar,10.2,0.00,True
8/31/2021 8:00:00 AM,8/31/2021 4:00:00 AM,Storage,0.0,0.00,False
8/31/2021 8:00:00 AM,8/31/2021 4:00:00 AM,Wind,809.0,0.01,True
8/31/2021 7:00:00 AM,8/31/2021 3:00:00 AM,Coal,23462.2,0.26,False
8/31/2021 7:00:00 AM,8/31/2021 3:00:00 AM,Gas,32404.2,0.36,False
8/31/2021 7:00:00 AM,8/31/2021 3:00:00 AM,Hydro,571.7,0.01,True
8/31/2021 7:00:00 AM,8/31/2021 3:00:00 AM,Multiple Fuels,158.1,0.00,False
8/31/2021 7:00:00 AM,8/31/2021 3:00:00 AM,Nuclear,32584.1,0.36,False
8/31/2021 7:00:00 AM,8/31/2021 3:00:00 AM,Oil,60.8,0.00,False
8/31/2021 7:00:00 AM,8/31/2021 3:00:00 AM,Other,49.3,0.00,False
8/31/2021 7:00:00 AM,8/31/2021 3:00:00 AM,Other Renewables,714.3,0.01,True
8/31/2021 7:00:00 AM,8/31/2021 3:00:00 AM,Solar,10.1,0.00,True
8/31/2021 7:00:00 AM,8/31/2021 3:00:00 AM,Storage,0.0,0.00,False
8/31/2021 7:00:00 AM,8/31/2021 3:00:00 AM,Wind,748.5,0.01,True
8/31/2021 6:00:00 AM,8/31/2021 2:00:00 AM,Coal,23726.4,0.26,False
8/31/2021 6:00:00 AM,8/31/2021 2:00:00 AM,Gas,34147.6,0.37,False
8/31/2021 6:00:00 AM,8/31/2021 2:00:00 AM,Hydro,602.7,0.01,True
8/31/2021 6:00:00 AM,8/31/2021 2:00:00 AM,Multiple Fuels,275.1,0.00,False
